seller_id,total_orders,total_sales,avg_price,avg_review_score,category_count,avg_photos_qty,seller_state,active_months,monthly_avg_sales,freight_ratio,low_review_rate,on_time_rate,avg_delivery_days
013900e863eace745d3ec7614cab5b1a,23,1619.7,62.29615384615385,4.730769230769231,3,3.5384615384615383,PR,14,115.69285714285715,0.29837053324892904,0.038461538461538464,1.0,11.491611467236469
014c0679dd340a0e338872e7ec85666a,14,7058.0,470.53333333333336,3.6666666666666665,3,2.8,MG,19,371.4736842105263,0.1039511249051866,0.2,0.8666666666666667,19.02018364197531
014d9a685fd57276679edd00e07089e5,11,729.88,60.82333333333333,3.8333333333333335,2,1.0,PR,10,72.988,0.2067191580457549,0.16666666666666666,1.0,8.83783275462963
0176f73cc1195f367f7b32db1e5b3aa8,38,4733.1,121.36153846153847,4.0256410256410255,1,1.1025641025641026,SP,10,473.31000000000006,0.26291872250082327,0.1794871794871795,0.8947368421052632,13.377644066764132
01bcc9d254a0143f0ce9791b960b2a47,11,1521.21,138.29181818181817,4.4,1,2.909090909090909,GO,7,217.31571428571428,0.1872705507168486,0.0,1.0,12.787733796296298
01c97ebb5cdac52891c0ed1c37ba0012,9,577.5,48.125,4.083333333333333,1,2.8333333333333335,SP,16,36.09375,0.42904492638176767,0.16666666666666666,1.0,12.708532986111111
01cf7e3d21494c41fb86034f2e714fa1,61,9729.36,145.21432835820897,4.212121212121212,8,1.4153846153846155,PR,17,572.3152941176471,0.22844912271581472,0.1044776119402985,0.9538461538461539,11.565541132478632
01ed254b9ff8407dfb9d99ba1e17d923,5,1465.99,293.198,5.0,1,3.6,SP,4,366.4975,0.06156098348887048,0.0,1.0,6.675569444444444
01fd077212124329bac32490e8ef80d9,31,1208.0,30.974358974358974,4.3076923076923075,7,3.41025641025641,SP,5,241.6,0.5811420388208961,0.1282051282051282,0.9743589743589743,7.986924857549857
01fdefa7697d26ad920e9e0346d4bd1b,129,14921.43,113.90404580152672,4.346153846153846,1,3.49618320610687,PR,17,877.7311764705883,0.2132208615803045,0.061068702290076333,0.9384615384615385,10.75119756054131
0241d4d5d36f10f80c644447315af0bd,238,31397.7,127.6329268292683,4.3061224489795915,1,1.0284552845528456,PR,11,2854.336363636364,0.2715588002559513,0.11788617886178862,0.943089430894309,10.94086523261066
0249d282d911d23cb8b869ab49c99f53,11,393.0,35.72727272727273,4.2727272727272725,1,1.1818181818181819,SP,7,56.142857142857146,0.4476523046050769,0.18181818181818182,0.8181818181818182,10.258965698653197
024b564ae893ce8e9bfa02c10a401ece,2,706.4000000000001,88.30000000000001,4.75,2,1.75,SP,5,141.28000000000003,0.309903803288198,0.0,1.0,18.18716724537037
028872bfa080090a9d0abd4f1af168f8,1,70.5,23.5,5.0,0,,MG,1,70.5,0.6719148936170213,0.0,1.0,16.481273148148148
02a2272692e13558373c66db98f05e2e,2,54.98,27.49,3.0,1,1.5,RJ,2,27.49,0.7292755715157021,0.5,,
02b72cdeb9cfcc429f1af6f4e3f3b737,4,522.65,130.6625,4.75,1,3.75,SP,2,261.325,0.4315855764039368,0.0,1.0,12.510251736111112
02c988090b766852e088c69d7fb3b551,13,1618.65,95.21470588235294,4.6875,2,3.2941176470588234,SP,14,115.61785714285715,0.3868198711995596,0.058823529411764705,1.0,8.518108362268519
02d35243ea2e497335cd0f076b45675d,14,5794.0,362.125,2.6875,1,1.125,RN,17,340.8235294117647,0.1259431114139046,0.375,0.625,25.812436342592594
02dcd3e8e25bee036e32512bcf175493,14,1491.9,87.75882352941177,3.588235294117647,1,1.588235294117647,MG,11,135.62727272727273,0.2122771415471668,0.35294117647058826,0.6666666666666666,17.230233796296297
02ecc2a19303f05e59ce133fd923fff7,21,5264.19,219.34124999999997,4.541666666666667,3,1.8333333333333333,SP,15,350.94599999999997,0.09886188980301276,0.08333333333333333,1.0,10.815350597993827
02f5837340d7eb4f653d676c7256523a,30,3883.05,129.435,4.833333333333333,1,1.0,PR,10,388.305,0.1509043655224856,0.03333333333333333,0.9666666666666667,9.659020061728395
02f623a8eb246f3c5f7c2f96462654e6,44,6378.0,144.95454545454547,4.558139534883721,2,1.1136363636363635,SP,5,1275.6,0.13851285965172505,0.045454545454545456,0.9090909090909091,8.482709648569024
0307f7565ff85b299b6e5ef162b1b1a9,7,4728.8,675.5428571428572,3.142857142857143,3,4.142857142857143,SP,8,591.1,0.28235711341061615,0.42857142857142855,1.0,15.198894675925926
0336182e1b3e92f029d5354832045fdf,1,29.8,14.9,2.0,1,2.0,SP,1,29.8,0.5895973154362416,1.0,1.0,13.061111111111112
034b9387752bfa309f350a70cd45ffa3,8,96.0,12.0,4.5,1,4.125,SC,5,19.2,1.5027083333333333,0.0,1.0,8.508582175925927
038b75b729c8a9a04b0d07cba7eabe86,2,467.0,233.5,3.5,1,1.0,SP,1,467.0,0.19453961456102783,0.0,0.5,22.549861111111113
039b29ff3b3473435d0cd59040575de9,9,114.9,12.766666666666667,4.444444444444445,2,1.0,SP,5,22.98,0.908071242616469,0.0,1.0,9.107943672839506
039e6ad9dae79614493083e241147386,5,12925.0,2585.0,4.0,1,1.0,SP,4,3231.25,0.0297906540736081,0.2,0.8,14.593856481481481
03a2a6dcbe45d639c4dc2a0d24769c40,9,1078.41,119.82333333333334,4.111111111111111,1,2.7777777777777777,SP,6,179.735,0.19347534627571575,0.1111111111111111,0.8888888888888888,10.4471579218107
03bd479e1d9484cdb14104d3023f7321,3,359.70000000000005,119.90000000000002,4.333333333333333,1,3.0,MG,3,119.90000000000002,0.16046705587989993,0.0,0.6666666666666666,20.46724151234568
0417b067eeab773d2f7061a726dc477f,13,1859.18,143.01384615384615,3.923076923076923,1,1.5384615384615385,SC,6,309.86333333333334,0.4535495138899593,0.23076923076923078,0.6923076923076923,17.55735933048433
042573af89b6d931f672efaf789d8358,3,413.48,137.82666666666668,3.6666666666666665,2,1.6666666666666667,SP,2,206.74,0.16801335123420946,0.3333333333333333,0.6666666666666666,20.024783950617284
04308b1ee57b6625f47df1d56f00eedf,94,60130.6,639.6872340425532,3.882978723404255,1,2.265957446808511,SC,10,6013.0599999999995,0.05693101614663254,0.2127659574468085,0.8804347826086957,18.87600291867955
0432ead42b6c8a0bdf68154add917fdf,85,7792.1,86.5788888888889,4.477777777777778,3,1.3111111111111111,SP,16,487.00625,0.1795833894835434,0.08888888888888889,0.9655172413793104,8.863279320987655
044668ccd5316b12a7cf0d54a156e3e9,3,137.8,34.45,5.0,1,1.0,SP,1,137.8,0.38515982462810117,0.0,1.0,7.197418981481482
04843805947f0fc584fc1969b6e50fe7,1,1400.0,700.0,5.0,1,2.0,RS,1,1400.0,0.0534,0.0,0.0,15.037071759259259
048c2757535328e0d7dac690ad3c0aae,51,9264.78,181.6623529411765,4.18,1,3.823529411764706,SP,18,514.71,0.1438130301311464,0.1568627450980392,0.86,18.514625925925927
04aa0a1c5ce6b222003403a3e11c3cc0,11,5518.0,324.5882352941176,3.5294117647058822,2,3.6470588235294117,SP,11,501.6363636363636,0.1854428761981829,0.29411764705882354,0.8823529411764706,16.365153867102396
04aba03279157f6d4e0fe8ccaf21963c,16,2575.9,160.99375,4.3125,1,1.0625,RJ,16,160.99375,0.1462043802404254,0.125,0.9333333333333333,11.624953703703705
04e38a233f726ef161074ab1c9b0399a,23,1352.2,48.292857142857144,3.7857142857142856,3,1.3928571428571428,SP,9,150.24444444444444,0.4135803990113421,0.17857142857142858,0.875,11.575084394290123
04ee0ec01589969663ba5967c0e0bdc0,1,289.49,289.49,5.0,1,3.0,RS,1,289.49,0.08577152924107913,0.0,1.0,3.0675925925925926
04fdea0c111866e6cf812f1570d6b5bd,10,1055.0,105.5,3.2,2,2.2,SP,4,263.75,0.20753552631578948,0.3,0.875,18.002058738425927
0509040ea3fe50071181bbc359eb7738,89,3737.95,38.14234693877551,4.5,3,1.3061224489795917,MG,16,233.621875,0.47717122954446295,0.01020408163265306,0.9375,11.378378785686728
052577151711aec5c744fe12e66db3e1,4,2748.0,687.0,2.25,1,1.0,SC,3,916.0,0.08093886462882097,0.75,1.0,14.03383101851852
054694fa03fe82cec4b7551487331d74,21,9983.1,453.77727272727276,3.3636363636363638,4,3.5,SP,16,623.94375,0.08086854247634352,0.3181818181818182,0.7142857142857143,30.169812610229275
056b4ada5bbc2c50cc7842547dda6b51,65,12333.390000000001,186.86954545454546,4.123076923076923,2,1.0757575757575757,RJ,9,1370.3766666666668,0.12542848173582602,0.15151515151515152,0.8923076923076924,12.71058992165242
0570350b23eda5444f8d1d9544932058,6,626.9,56.99090909090909,5.0,2,1.8181818181818181,SP,2,313.45,0.2061803958727218,0.0,1.0,4.799916877104376
05730013efda596306417c3b09302475,4,952.0,238.0,5.0,2,5.0,SC,2,476.0,0.22759453781512606,0.0,1.0,9.451623263888889
058cb5aeb36d7c0fcae20fc85d5e0a59,12,1328.0,102.15384615384616,3.3846153846153846,1,2.6153846153846154,RJ,12,110.66666666666667,0.5388282659369616,0.3076923076923077,0.9166666666666666,9.675294174382715
058fd0aa2bfdb2274e05e1ae971dabb6,61,7667.9,119.8109375,4.390625,2,1.0,SP,11,697.0818181818181,0.11823009016063735,0.09375,0.9206349206349206,10.220733575837741
05a48cc8859962767935ab9087417fbb,1,42.9,42.9,5.0,1,3.0,SP,1,42.9,0.38438228438228433,0.0,1.0,11.276516203703704
05a940b4ecae36cadfd8e93bd9c43257,10,952.0,95.2,3.9,3,2.4,GO,8,119.0,0.4211318672913739,0.2,1.0,14.254607767489713
05aebce0b5c8f0d41b29b686f2d05fd3,2,74.99000000000001,37.495000000000005,5.0,2,2.0,SP,6,12.498333333333335,0.5903417047727921,0.0,0.5,6.0006712962962965
05ca864204d09595ae591b93ea9cf93d,1,179.9,179.9,5.0,1,3.0,SP,1,179.9,0.04735964424680378,0.0,0.0,5.168472222222222
05d2173d43ea568aa0540eba70d2ca76,62,5759.66,87.26757575757576,4.0,3,1.0606060606060606,MG,12,479.97166666666664,0.45837260853359707,0.16666666666666666,0.9393939393939394,14.65211595117845
05e107217c7266362fd44b75b2cd4cc4,5,193.38,24.1725,4.125,1,1.0,SP,3,64.46,0.5826684398380568,0.0,0.5,6.803227719907407
05f51e13da97139648b8125c31e5f51b,60,13769.01,218.5557142857143,4.095238095238095,3,2.0952380952380953,MG,9,1529.89,0.17363102772908473,0.1746031746031746,0.85,12.294118248456789
05feb94f19d094d4b0f9281f0b1d4c99,6,9353.0,1558.8333333333333,4.5,2,3.0,SP,7,1336.142857142857,0.07642643228547365,0.0,1.0,15.371317515432098
05ff92fedb5be47920fea08e501238b9,59,21992.78,354.7222580645161,4.209677419354839,3,5.147540983606557,RS,23,956.2078260869565,0.11801941697587978,0.06451612903225806,0.95,12.246267746913581
062c325cd6a2b87845fab56b4ec2eeae,2,133.22,66.61,5.0,2,2.5,SP,4,33.305,0.19577318900244534,0.0,1.0,5.495763888888889
062ce95fa2ad4dfaedfc79260130565f,55,7521.0,125.35,3.966666666666667,5,1.8666666666666667,RS,9,835.6666666666666,0.2755688205738928,0.13333333333333333,0.9661016949152542,13.336690207156309
06532f10282704ef4c69168b914b77be,8,10220.5,1135.611111111111,4.222222222222222,2,2.4444444444444446,PR,6,1703.4166666666667,0.11630080796573873,0.1111111111111111,1.0,16.55254195601852
06579cb253ecd5a3a12a9e6eb6bf8f47,62,4727.2,65.65555555555555,3.763888888888889,3,1.6805555555555556,SP,13,363.6307692307692,0.3297182364794934,0.25,0.8428571428571429,10.958568783068785
066a6914e1ebf3ea95a216c73a986b91,68,9410.380000000001,127.16729729729731,3.9726027397260273,7,1.8918918918918919,PR,23,409.1469565217392,0.34978842264661586,0.14864864864864866,0.9583333333333334,14.171297743055554
0691148aee60ca47977c187804f935ae,47,5868.51,110.72660377358491,3.990566037735849,6,2.0377358490566038,PR,10,586.851,0.37526690092303644,0.18867924528301888,0.9622641509433962,13.014661949685536
0692610d8abe24f287e9fae90ea0bbee,4,173.99,43.4975,4.0,2,1.0,SP,3,57.99666666666667,0.23851542785026628,0.0,0.75,6.603399884259259
06a2c3af7b3aee5d69171b0e14f0ee87,392,36408.95,89.89864197530864,4.0,1,1.0,MA,8,4551.11875,0.35552644448390763,0.16049382716049382,0.763681592039801,17.7378431338677
06bb3a2fe5e7b7a845b13e8fb91bd944,17,1536.19,85.3438888888889,4.611111111111111,1,2.0,MG,11,139.65363636363637,0.24887158561279468,0.0,1.0,8.900171039094651
06df0c10d34e459d9672bc77388742eb,26,9070.0,302.3333333333333,4.366666666666666,1,3.0,PR,6,1511.6666666666667,0.057973004571110966,0.06666666666666667,0.9,9.701925925925927
06e5eefc71ec47ae763c5c6f8db7064f,92,22188.56,233.56378947368424,3.903225806451613,6,4.105263157894737,RS,17,1305.209411764706,0.11242061870737556,0.15789473684210525,0.978494623655914,10.9686506869773
07017df32dc5f2f1d2801e579548d620,8,946.49,105.16555555555556,4.111111111111111,1,4.0,PB,17,55.67588235294118,0.2281272239050878,0.2222222222222222,1.0,10.179305555555555
070d165398b553f3b4b851c216b8a358,32,3393.16,87.00410256410257,3.5,1,1.0256410256410255,SP,13,261.0123076923077,0.31310439905487736,0.3076923076923077,0.868421052631579,11.01272508528265
0725b8c0f3f906e58f70cbe76b7c748c,17,2190.3,59.197297297297304,3.581081081081081,5,1.135135135135135,SP,20,109.51500000000001,0.5914140090453448,0.2702702702702703,0.8055555555555556,11.780044688786008
0743a0239d764b9a0f959a57d07e36ab,4,336.96,84.24,4.75,2,1.25,SP,2,168.48,0.21008043106100444,0.0,1.0,5.358070023148148
0747d5bb69f0586cc869d8af4c50f93e,14,346.59999999999997,23.106666666666666,3.466666666666667,2,2.3333333333333335,RJ,9,38.511111111111106,0.7988844648851898,0.3333333333333333,0.9230769230769231,14.296866096866097
0761743cbffb25d7148189e9f1a5f03a,3,241.2,34.457142857142856,4.285714285714286,2,1.0,SP,4,60.3,0.3601709581658387,0.0,1.0,14.52374007936508
077c5fae4bea9500e3737b16f71b9d3a,4,106.80000000000001,17.8,4.666666666666667,1,1.0,SP,10,10.680000000000001,1.0590277777777777,0.0,1.0,7.973985339506172
0791d9fc1e30678ecf03d3e55fa108d3,5,842.0,76.54545454545455,2.727272727272727,1,1.1818181818181819,MG,3,280.6666666666667,0.22216887448594766,0.5454545454545454,1.0,6.251305765993266
079d295dcbf06ee8bb1b65ba964eb2b6,5,349.3,34.93,4.8,1,1.0,SP,3,116.43333333333334,0.55021734650617,0.0,1.0,6.923537037037038
07a9bc7f61396b658ddf3ac534efe44c,1,119.9,119.9,3.5,1,3.0,SP,1,119.9,0.1300250208507089,0.0,1.0,5.995138888888889
07bf9669d84d1f11be443a9dd938f698,18,1776.0,74.0,3.25,2,2.0,SP,16,111.0,0.3700009645061728,0.4166666666666667,1.0,8.712097800925926
07d75e33f2750d97d467fb57e4dfdd8a,2,722.4,361.2,2.5,2,1.5,SP,3,240.79999999999998,0.3775759394199172,0.5,1.0,11.796643518518518
07de60b03d150fb3ea09eab5da5e4c8b,9,719.1,79.9,4.333333333333333,1,4.0,SP,8,89.8875,0.23808438401225007,0.1111111111111111,0.8888888888888888,13.419634773662551
07e8e8fc5222bb358e6f259da3197074,2,51.8,25.9,4.0,0,,SP,7,7.3999999999999995,0.4451737451737452,0.0,1.0,8.63806712962963
080102cd0a76b09e0dcf55fcacc60e05,124,5716.78,43.97523076923077,4.492307692307692,5,1.176923076923077,MG,14,408.34142857142854,0.5707603633209689,0.046153846153846156,0.9609375,9.722531919126157
080199a181c46c657dc5aa235411be3b,79,14504.2,174.74939759036147,4.609756097560975,1,2.8313253012048194,SP,12,1208.6833333333334,0.07291283265373188,0.012048192771084338,0.9759036144578314,8.108475011155734
08061dc0fc165ed41288cc7acde738ee,4,123.80000000000001,30.950000000000003,4.5,1,3.0,SP,9,13.755555555555556,1.398748363160192,0.0,0.75,20.068133680555555
08084d990eb3f53af056ccbc1730c8a7,12,372.5,31.041666666666668,4.454545454545454,1,2.0,SP,7,53.214285714285715,0.6347686750888425,0.0,1.0,8.503523341049382
081acf3de680d554796c9cf041be7bc2,4,1597.3,199.6625,4.125,2,1.375,MG,7,228.18571428571428,0.5873083135320756,0.125,0.875,13.57564525462963
082e0bf4cb865a6533b1e8e498cc0255,11,2073.3,90.14347826086957,3.3043478260869565,2,1.0869565217391304,SP,11,188.4818181818182,0.517030214228195,0.30434782608695654,0.8695652173913043,13.150716082930758
085f6f7e049c996695fb2074fe38d45e,6,305.4,38.175,3.625,4,1.3333333333333333,SP,4,76.35,0.9169189103589843,0.25,1.0,10.334759837962963
08633c14ef2db992c11f840f04fad4cd,74,7644.3,78.80721649484536,4.237113402061856,5,1.0618556701030928,SP,9,849.3666666666667,0.27685733161729853,0.1134020618556701,0.9381443298969072,10.11452796869034
0873d9f8f36123f8d910f4760e788cfb,6,7265.59,1210.9316666666666,3.1666666666666665,2,4.0,SP,4,1816.3975,0.023935290362912347,0.3333333333333333,0.5,13.130835262345679
0885aaf116795758dfeb5f1032487bcd,28,2648.0,88.26666666666667,4.2,2,1.4333333333333333,SP,9,294.22222222222223,0.20847883531618294,0.1,0.9655172413793104,5.738515325670498
0887a9f087bcd5d9f6642b52f897fc6c,12,1642.0,136.83333333333334,4.416666666666667,3,7.416666666666667,SP,7,234.57142857142858,0.1410572610652091,0.0,0.9166666666666666,14.240796682098766
08ad4ac1388e4420ca531c3edfc46198,6,221.61999999999998,31.659999999999997,2.7142857142857144,1,1.0,SP,3,73.87333333333332,0.4401890526497248,0.5714285714285714,1.0,7.046665013227513
08cdbae123ff67ca4e36d9d641ce0119,4,3098.99,516.4983333333333,2.5,1,1.1666666666666667,MG,6,516.4983333333333,0.37085575783503266,0.6666666666666666,0.3333333333333333,29.354342206790122
08d0949a9a17c027262db1f3c450c26c,12,324.8,27.066666666666666,3.7083333333333335,1,1.0,PR,13,24.984615384615385,1.013129201819036,0.25,1.0,14.330144675925924
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,538.0,538.0,5.0,1,4.0,MG,1,538.0,0.12559479553903344,0.0,1.0,10.392372685185185
08d2d642cf72b622b14dde1d2f5eb2f5,17,914.0,43.523809523809526,4.45,5,2.3157894736842106,SP,11,83.0909090909091,1.258883663133517,0.0,0.85,14.932358796296295
08f5819815f3d06545011850bd70f0a8,3,452.0,150.66666666666666,4.666666666666667,1,1.3333333333333333,SP,3,150.66666666666666,0.16003531292127626,0.0,1.0,8.471766975308642
091065b789659bc3cd9af9cb3a6253ff,2,1359.0,679.5,3.5,1,2.0,RS,4,339.75,0.06334402417625268,0.5,1.0,11.264837962962964
0936e1837d0c79253456bbb2ffaaef10,1,38.9,19.45,5.0,1,1.0,SP,1,38.9,0.8,0.0,1.0,18.366805555555555
093805f8f2aeb63881444571e1f48f30,22,1215.79,45.029259259259256,3.814814814814815,1,1.4444444444444444,SP,6,202.63166666666666,0.30749768245157005,0.18518518518518517,0.9629629629629629,8.16587877229081
094ced053e257ae8cae57205592d6712,19,1519.2,79.9578947368421,4.052631578947368,2,1.7894736842105263,SP,4,379.8,0.4154251784608414,0.15789473684210525,1.0,12.158787158869396
0951a6e282947e09cd47969f4ed0b47f,7,492.3,70.32857142857144,4.857142857142857,2,1.0,SP,2,246.15,0.23811563544249875,0.0,1.0,4.719513888888889
09883d9ab71c8fe8a9bfc7fc3075b07e,5,329.5,65.9,3.4,1,1.0,SP,8,41.1875,0.2346003375198528,0.4,0.75,14.43830150462963
099095b050cfe8eb1ddff5317587e96e,17,5193.83,259.6915,2.95,8,1.4,SP,9,577.0922222222222,0.15468488028651214,0.5,0.8421052631578947,10.407467714424952
09bad886111255c5b5030314fc7f1a4a,5,487.5,97.5,5.0,1,2.0,SP,1,487.5,0.14945641025641027,0.0,1.0,6.468912037037038
09f952a5f58d2285b0372551ae8f9b01,50,11821.5,211.09821428571428,3.875,2,3.232142857142857,SP,12,985.125,0.13933792353039373,0.16071428571428573,0.9464285714285714,13.147993138227514
0a198e95d32b1be2da9424c962a6ebfa,1,69.99,69.99,5.0,1,5.0,MG,1,69.99,0.2383197599657094,0.0,1.0,16.04769675925926
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,462.0,231.0,5.0,1,2.5,SP,2,231.0,0.04963776963776964,0.0,1.0,5.281736111111111
0a85ebe4e328db81ac9109781205e2f7,12,667.9,55.65833333333333,4.583333333333333,2,2.0,SP,4,166.975,0.2173017072305542,0.0,0.9166666666666666,5.248940007716049
0aa124728afc1131dff5655f4c6f487b,2,850.92,425.46,1.0,2,4.5,MG,2,425.46,0.19085739879009006,1.0,,
0aa2205ca24f113f4658a5c536667426,4,815.62,74.14727272727272,2.8181818181818183,1,2.5454545454545454,SP,5,163.124,0.3906765586963783,0.5454545454545454,1.0,6.862206439393939
0ac4201fda2c68ebc0e47cb9423cf3c9,13,1676.88,119.77714285714286,4.285714285714286,3,2.142857142857143,SP,13,128.99076923076925,0.35663633901488895,0.14285714285714285,0.9285714285714286,12.482843915343917
0ad80de75c811326389cfb1daba7d45e,6,1449.3999999999999,241.56666666666663,5.0,1,1.3333333333333333,RJ,4,362.34999999999997,0.08373347050132977,0.0,1.0,8.998383487654321
0adac9fbd9a2b63cccaac4f8756c1ca8,110,15960.95,112.40105633802817,3.8865248226950353,5,2.0422535211267605,SP,20,798.0475,0.5550336439468926,0.14084507042253522,0.9477611940298507,12.779218663626313
0ade5cc4a305ed7093a23f68ca47519c,2,158.88,79.44,5.0,1,2.0,PR,3,52.96,0.26651384069350575,0.0,1.0,6.875769675925927
0aea4c6ae1505b3228ddf3dd7822ee5b,8,1427.91,178.48875,3.875,1,2.625,SP,7,203.98714285714286,0.11790622889176075,0.125,0.75,18.434872685185184
0af2ab31141893d26aca5a404a537dab,1,59.0,59.0,5.0,1,4.0,SP,1,59.0,0.2628813559322034,0.0,1.0,5.809513888888889
0af977692321d895349eded183341d28,2,257.75,128.875,4.5,1,2.0,SP,5,51.55,0.0814398485146567,0.0,1.0,2.5402256944444446
0afccdb8a34ee5c79f7c06faf2b4d56e,25,1225.5,49.02,4.041666666666667,1,1.0,MG,13,94.26923076923077,0.35174169379949727,0.12,0.9166666666666666,13.473533468364197
0b09101900100c0e9d312861fad5a1b9,1,153.75,153.75,4.0,1,1.0,SP,1,153.75,0.09502439024390244,0.0,1.0,18.53783564814815
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,1416.76,472.25333333333333,4.666666666666667,1,5.333333333333333,SP,4,354.19,0.13170104980740635,0.0,1.0,11.944313271604939
0b18d63d0cd1d723567903fd34a07df2,9,1678.1399999999999,119.86714285714285,4.785714285714286,2,4.142857142857143,SP,15,111.87599999999999,0.47139429804364424,0.0,1.0,6.88448578042328
0b1ca3ef18a63d7eb0c8897fa0849c08,1,55.0,55.0,5.0,1,1.0,SP,1,55.0,0.1430909090909091,0.0,1.0,6.710289351851852
0b35c634521043bf4b47e21547b99ab5,51,13533.65,173.50833333333333,3.4935064935064934,1,1.0,PR,9,1503.7388888888888,0.17828163113988788,0.2564102564102564,0.8831168831168831,17.4247843013468
0b36063d5818f81ccb94b54adfaebbf5,1,765.0,51.0,5.0,1,2.0,SC,1,765.0,0.02352941176470588,0.0,1.0,14.543993055555555
0b3f27369a4d8df98f7eb91077e438ac,2,146.51,73.255,4.0,1,1.0,SP,1,146.51,0.18987850917198743,0.0,1.0,7.161655092592593
0b46f784306be7200ca1700aa55d819f,1,19.9,19.9,5.0,1,9.0,MG,1,19.9,0.5507537688442212,0.0,1.0,3.2436574074074076
0b64bcdb0784abc139af04077d49a20e,4,137.6,34.4,4.75,1,1.0,RS,4,34.4,0.4979176176856933,0.0,1.0,8.495092592592592
0b90b6df587eb83608a64ea8b390cf07,164,28592.32,136.15390476190476,4.002392344497608,1,1.0,PR,11,2599.3018181818184,0.164765172897799,0.1761904761904762,0.9665071770334929,14.400937832270069
0bae85eb84b9fb3bd773911e89288d54,137,7482.21,51.24801369863014,4.205479452054795,13,3.643835616438356,SP,18,415.67833333333334,0.4505200181115582,0.0821917808219178,0.993103448275862,10.269420977011494
0bb27263628258b8111a0262769fa9db,1,22.2,22.2,5.0,1,1.0,SP,1,22.2,0.49369369369369376,0.0,1.0,41.68077546296296
0bb738e4d789e63e2267697c42d35a2d,30,2388.3,77.04193548387097,4.580645161290323,2,1.0,SP,17,140.48823529411766,0.4070495082975852,0.0,0.9333333333333333,11.943653815453384
0be8ff43f22e456b4e0371b2245e4d01,161,11805.5,65.58611111111111,3.8944444444444444,13,2.611111111111111,SP,16,737.84375,0.3133350458134237,0.2,0.9371428571428572,10.33649470899471
0bebbb2cea103a4a020c95d43fd7d754,9,1367.2,151.91111111111113,4.888888888888889,2,1.0,SP,3,455.73333333333335,0.120636074843089,0.0,1.0,5.9149704218106995
0bf0150d5b9d60d9cd2906003332f085,39,5774.6,93.13870967741936,3.711864406779661,2,2.7419354838709675,SP,18,320.81111111111113,0.20028456346158544,0.22580645161290322,0.8064516129032258,14.129168533452807
